current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
13:53:03.452, , ,-1.0,0,0, ,2114508,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:03.959, , ,-1.0,0,0, ,2114904,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:04.731, , ,-1.0,0,0, ,2115905,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:05.239, , ,-1.0,0,0, ,2116506,0.0,96.0,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:05.749, , ,-1.0,0,0, ,2116714,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:06.511, , ,-1.0,0,0, ,2117724,0.0,95.9,0.05,21.7,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:07.019, , ,-1.0,0,0, ,2118109,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:07.789, , ,-1.0,0,0, ,2118918,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:08.300, , ,-1.0,0,0, ,2119311,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:08.814, , ,-1.0,0,0, ,2119928,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:09.582, , ,-1.0,0,0, ,2120526,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:10.092, , ,-1.0,0,0, ,2121123,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:10.862, , ,-1.0,0,0, ,2122117,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:11.371, , ,-1.0,0,0, ,2122518,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:11.881, , ,-1.0,0,0, ,2123119,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:12.650, , ,-1.0,0,0, ,2123721,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:13.162, , ,-1.0,0,0, ,2124341,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:13.922, , ,-1.0,0,0, ,2124939,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:14.422, , ,-1.0,0,0, ,2125324,0.0,95.9,0.05,21.6,20.1,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:14.936, , ,-1.0,0,0, ,2126126,0.0,95.9,0.05,21.6,19.8,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:15.708, , ,-1.0,0,0, ,2126927,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:16.221, , ,-1.0,0,0, ,2127328,0.0,95.9,0.05,21.6,19.8,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:16.987, , ,-1.0,0,0, ,2128130,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:17.500, , ,-1.0,0,0, ,2128530,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:18.013, , ,-1.0,0,0, ,2128931,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:18.783, , ,-1.0,0,0, ,2129732,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:19.291, , ,-1.0,0,0, ,2130342,0.0,96.0,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:19.798, , ,-1.0,0,0, ,2130735,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:20.574, , ,-1.0,0,0, ,2131736,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:21.088, , ,-1.0,0,0, ,2132137,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,36,0.0,98.2,94.5,21.0,
13:53:21.861, , ,-1.0,0,0, ,2133139,0.0,96.0,0.05,21.6,20.0,0.0,0.0,65.53,0,38,0.0,98.2,94.5,21.0,
13:53:22.371, , ,-1.0,0,0, ,2133353,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:22.875, , ,-1.0,0,0, ,2133951,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:23.633, , ,-1.0,0,0, ,2134742,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:24.151, , ,-1.0,0,0, ,2135343,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:24.906, , ,-1.0,0,0, ,2136156,0.0,95.9,0.05,21.6,19.8,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:25.411, , ,-1.0,0,0, ,2136546,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:26.178, , ,-1.0,0,0, ,2137147,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:26.692, , ,-1.0,0,0, ,2137764,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:27.200, , ,-1.0,0,0, ,2138362,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:27.962, , ,-1.0,0,0, ,2138960,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,36,0.0,98.2,94.5,21.0,
13:53:28.468, , ,-1.0,0,0, ,2139558,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:29.255, , ,-1.0,0,0, ,2140569,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,38,0.0,98.2,94.5,21.0,
13:53:29.766, , ,-1.0,0,0, ,2140955,0.0,95.9,0.05,21.7,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:30.273, , ,-1.0,0,0, ,2141556,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:31.033, , ,-1.0,0,0, ,2142157,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:31.539, , ,-1.0,0,0, ,2142776,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:32.300, , ,-1.0,0,0, ,2143375,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,39,0.0,98.2,94.5,21.0,
13:53:32.809, , ,-1.0,0,0, ,2143974,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:33.315, , ,-1.0,0,0, ,2144572,0.0,95.9,0.05,21.6,20.1,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:34.074, , ,-1.0,0,0, ,2145363,0.0,95.9,0.05,21.6,19.8,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:34.588, , ,-1.0,0,0, ,2145764,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:35.355, , ,-1.0,0,0, ,2146567,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:35.871, , ,-1.0,0,0, ,2146967,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:36.381, , ,-1.0,0,0, ,2147367,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:37.149, , ,-1.0,0,0, ,2148169,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:37.662, , ,-1.0,0,0, ,2148971,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:38.415, , ,-1.0,0,0, ,2149371,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:38.928, , ,-1.0,0,0, ,2150173,0.0,96.0,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:39.700, , ,-1.0,0,0, ,2150975,0.0,96.0,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:40.208, , ,-1.0,0,0, ,2151375,0.0,95.9,0.05,21.6,20.1,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:40.712, , ,-1.0,0,0, ,2151777,0.0,96.0,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:41.475, , ,-1.0,0,0, ,2152578,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:41.982, , ,-1.0,0,0, ,2152979,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.52,0,37,0.0,98.2,94.5,21.0,
13:53:42.751, , ,-1.0,0,0, ,2153781,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:43.265, , ,-1.0,0,0, ,2154583,0.0,96.0,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:43.779, , ,-1.0,0,0, ,2154983,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:44.548, , ,-1.0,0,0, ,2155785,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:45.059, , ,-1.0,0,0, ,2156185,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:45.828, , ,-1.0,0,0, ,2156987,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:46.333, , ,-1.0,0,0, ,2157387,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:46.847, , ,-1.0,0,0, ,2158190,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:47.617, , ,-1.0,0,0, ,2158590,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:48.120, , ,-1.0,0,0, ,2159392,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:48.902, , ,-1.0,0,0, ,2160194,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:49.406, , ,-1.0,0,0, ,2160594,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:49.908, , ,-1.0,0,0, ,2160995,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:50.675, , ,-1.0,0,0, ,2161797,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:51.194, , ,-1.0,0,0, ,2162197,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:51.950, , ,-1.0,0,0, ,2162999,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:52.464, , ,-1.0,0,0, ,2163801,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:52.974, , ,-1.0,0,0, ,2164201,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:53.739, , ,-1.0,0,0, ,2165003,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:54.249, , ,-1.0,0,0, ,2165404,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:55.000, , ,-1.0,0,0, ,2166206,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,36,0.0,98.2,94.5,21.0,
13:53:55.511, , ,-1.0,0,0, ,2166606,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:56.276, , ,-1.0,0,0, ,2167408,0.0,95.9,0.05,21.6,20.0,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:56.779, , ,-1.0,0,0, ,2167809,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:57.290, , ,-1.0,0,0, ,2168610,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,36,0.0,98.2,94.5,21.0,
13:53:58.044, , ,-1.0,0,0, ,2169412,0.0,95.9,0.05,21.6,19.9,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:53:58.554, , ,-1.0,0,0, ,2169812,2967.0,95.6,0.06,21.6,20.9,90.1,11.6,0.18,0,37,13.0,97.9,94.5,21.0,
13:53:59.326, , ,-1.0,0,0, ,2170614,10118.0,95.9,0.09,21.6,20.8,0.0,0.0,0.21,0,37,0.0,98.2,94.5,21.0,
13:53:59.836, , ,-1.0,0,0, ,2171016,8123.0,95.9,0.09,21.6,20.6,0.0,0.0,0.17,0,37,0.0,98.2,94.5,21.0,
13:54:00.345, , ,-1.0,0,0, ,2171416,6409.0,95.9,0.09,21.6,20.6,0.0,0.0,0.12,0,37,0.0,98.2,94.5,21.0,
13:54:01.109, , ,-1.0,0,0, ,2172218,3415.0,95.9,0.09,21.6,20.7,0.0,0.0,0.07,0,37,0.0,98.2,94.5,21.0,
13:54:01.620, , ,-1.0,0,0, ,2172618,2247.0,95.9,0.09,21.6,20.5,0.0,0.0,0.05,0,37,0.0,98.2,94.5,21.0,
13:54:02.396, , ,-1.0,0,0, ,2173420,-12.0,95.9,0.09,21.6,20.6,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:54:02.904, , ,-1.0,0,0, ,2174222,0.0,95.9,0.09,21.6,20.3,0.0,0.0,65.53,0,36,0.0,98.2,94.5,21.0,
13:54:03.416, , ,-1.0,0,0, ,2174623,0.0,95.9,0.09,21.7,20.3,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:54:04.176, , ,-1.0,0,0, ,2175424,0.0,95.9,0.09,21.6,20.2,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:54:04.692, , ,-1.0,0,0, ,2175825,0.0,95.9,0.09,21.6,20.3,0.0,0.0,65.53,0,37,0.0,98.2,94.5,21.0,
13:54:05.462, , ,-1.0,0,0, ,2176627,48.0,95.9,0.09,21.6,20.7,60.1,1.7,0.08,0,37,2.7,98.2,94.5,21.0,
13:54:05.969, , ,-1.0,0,0, ,2177028,5012.0,95.9,0.1,21.6,20.7,0.0,0.0,0.1,0,37,0.0,98.2,94.5,21.0,
13:54:06.740, , ,-1.0,0,0, ,2177829,2262.0,95.9,0.1,21.6,20.6,0.0,0.0,0.04,0,37,0.0,98.2,94.5,21.0,
current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
14:04:01.397, , ,-1.0,0,0, ,331459,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:01.905, , ,-1.0,0,0, ,331677,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:02.413, , ,-1.0,0,0, ,332276,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:02.922, , ,-1.0,0,0, ,332875,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:03.430, , ,-1.0,0,0, ,333475,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:03.945, , ,-1.0,0,0, ,334074,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:04.446, , ,-1.0,0,0, ,334465,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:04.947, , ,-1.0,0,0, ,335067,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:05.450, , ,-1.0,0,0, ,335272,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:06.217, , ,-1.0,0,0, ,336285,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:06.724, , ,-1.0,0,0, ,336669,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:07.231, , ,-1.0,0,0, ,337270,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:07.740, , ,-1.0,0,0, ,337871,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:08.242, , ,-1.0,0,0, ,338082,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,34,0.0,98.2,94.5,21.0,
14:04:08.754, , ,-1.0,0,0, ,338681,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:09.268, , ,-1.0,0,0, ,339280,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:09.772, , ,-1.0,0,0, ,339675,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:10.282, , ,-1.0,0,0, ,340292,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:10.795, , ,-1.0,0,0, ,340891,0.0,95.9,0.0,22.1,23.2,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:11.306, , ,-1.0,0,0, ,341277,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:04:11.808, , ,-1.0,0,0, ,341878,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:12.319, , ,-1.0,0,0, ,342089,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:04:13.080, , ,-1.0,0,0, ,343081,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:06:20.045, , ,-1.0,0,0, ,470340,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:20.561, , ,-1.0,0,0, ,470941,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:21.315, , ,-1.0,0,0, ,471342,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:06:21.826, , ,-1.0,0,0, ,472142,0.0,95.9,0.0,22.2,23.2,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:22.337, , ,-1.0,0,0, ,472544,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:22.842, , ,-1.0,0,0, ,472944,0.0,95.9,0.0,22.1,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:23.357, , ,-1.0,0,0, ,473746,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:06:23.866, , ,-1.0,0,0, ,474146,0.0,95.9,0.0,22.1,23.1,0.0,0.0,0.01,0,35,0.0,98.2,94.5,21.0,
14:06:24.372, , ,-1.0,0,0, ,474548,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:24.878, , ,-1.0,0,0, ,474948,0.0,95.9,0.0,22.2,23.0,0.0,0.0,65.52,0,36,0.0,98.2,94.5,21.0,
14:06:25.383, , ,-1.0,0,0, ,475750,0.0,95.9,0.0,22.1,23.2,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:26.156, , ,-1.0,0,0, ,476552,0.0,95.9,0.0,22.1,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:26.656, , ,-1.0,0,0, ,476953,0.0,95.9,0.0,22.2,23.2,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:27.156, , ,-1.0,0,0, ,477353,0.0,95.9,0.0,22.1,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:27.671, , ,-1.0,0,0, ,477755,0.0,95.9,0.0,22.2,23.2,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:28.177, , ,-1.0,0,0, ,478557,0.0,95.9,0.0,22.1,23.2,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:28.692, , ,-1.0,0,0, ,478957,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:29.198, , ,-1.0,0,0, ,479358,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.0,0,36,0.0,98.2,94.5,21.0,
14:06:29.709, , ,-1.0,0,0, ,479759,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:30.218, , ,-1.0,0,0, ,480561,0.0,95.9,0.0,22.2,23.0,0.0,0.0,65.52,0,36,0.0,98.2,94.5,21.0,
14:06:30.975, , ,-1.0,0,0, ,481362,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:31.479, , ,-1.0,0,0, ,481763,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:31.982, , ,-1.0,0,0, ,482371,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:32.498, , ,-1.0,0,0, ,482765,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:33.015, , ,-1.0,0,0, ,483384,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:33.521, , ,-1.0,0,0, ,483768,0.0,95.9,0.0,22.2,23.0,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:34.028, , ,-1.0,0,0, ,484369,0.0,95.9,0.0,22.2,23.2,0.0,0.0,0.01,0,36,0.0,98.2,94.5,21.0,
14:06:34.534, , ,-1.0,0,0, ,484582,0.0,95.9,0.0,22.1,23.2,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
14:06:35.297, , ,-1.0,0,0, ,485571,0.0,95.9,0.0,22.2,23.1,0.0,0.0,0.01,0,37,0.0,98.2,94.5,21.0,
